data_source,lake,region,fish_species,sample_id,year,month,day,sample_date,latitude,longitude,doc_mg_l,doc_level,length_mm,d13c,d15n,c_n,av_pelagic_d13c,av_pelagic_d15n,av_benthic_d13c,av_benthic_d15n,d13ccorr_lipids,pelagic_diet_proportion,trophic_position,baseline_av_pelagic_d13c,baseline_av_pelagic_d15n,baseline_av_benthic_d13c,baseline_av_benthic_d15n,d13c_baseline_difference
Johnston,Bad Vermilion,N.Ontario,Black bass,17462,2016,7,10,2016-07-10,48.74,-92.68,5.8,medium_doc,481,-23.66,8.79,3.25,-29.042,1.847,-18.154,0.624,-23.1,0.45,4.2,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Black bass,17463,2016,7,10,2016-07-10,48.74,-92.68,5.8,medium_doc,472,-20.01,7.91,3.41,-29.042,1.847,-18.154,0.624,-19.2,0.1,4.1,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Black bass,17464,2016,7,10,2016-07-10,48.74,-92.68,5.8,medium_doc,450,-23.27,8.02,3.37,-29.042,1.847,-18.154,0.624,-22.5,0.4,4,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Black bass,17461,2016,7,10,2016-07-10,48.74,-92.68,5.8,medium_doc,448,-24.01,8.67,3.28,-29.042,1.847,-18.154,0.624,-23.4,0.48,4.2,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Black bass,17465,2016,7,10,2016-07-10,48.74,-92.68,5.8,medium_doc,446,-23.49,8.13,3.38,-29.042,1.847,-18.154,0.624,-22.7,0.42,4.1,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Black bass,17458,2016,7,10,2016-07-10,48.74,-92.68,5.8,medium_doc,425,-19.25,7.04,3.24,-29.042,1.847,-18.154,0.624,-18.7,0.05,3.9,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Black bass,17460,2016,7,10,2016-07-10,48.74,-92.68,5.8,medium_doc,422,-20.59,7.07,3.21,-29.042,1.847,-18.154,0.624,-20.1,0.18,3.8,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Black bass,17459,2016,7,10,2016-07-10,48.74,-92.68,5.8,medium_doc,417,-21.86,8.16,3.27,-29.042,1.847,-18.154,0.624,-21.3,0.29,4.1,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Black bass,17467,2016,7,10,2016-07-10,48.74,-92.68,5.8,medium_doc,375,-20.27,7.98,3.25,-29.042,1.847,-18.154,0.624,-19.7,0.14,4.1,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Black bass,17466,2016,7,10,2016-07-10,48.74,-92.68,5.8,medium_doc,347,-23.26,8.08,3.28,-29.042,1.847,-18.154,0.624,-22.7,0.42,4,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Walleye,17474,2016,7,10,2016-07-10,48.74,-92.68,5.5,medium_doc,620,-25.95,8.99,3.36,-29.042,1.847,-18.154,0.624,-25.2,0.65,4.2,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Walleye,17473,2016,7,10,2016-07-10,48.74,-92.68,5.5,medium_doc,595,-27.85,9.21,4.63,-29.042,1.847,-18.154,0.624,-25.3,0.66,4.3,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Walleye,17476,2016,7,10,2016-07-10,48.74,-92.68,5.5,medium_doc,557,-25.71,9.49,3.39,-29.042,1.847,-18.154,0.624,-24.9,0.62,4.4,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Walleye,17475,2016,7,10,2016-07-10,48.74,-92.68,5.5,medium_doc,546,-27.55,8.92,4.53,-29.042,1.847,-18.154,0.624,-25.1,0.64,4.2,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Walleye,17477,2016,7,10,2016-07-10,48.74,-92.68,5.5,medium_doc,538,-25.41,9.68,3.49,-29.042,1.847,-18.154,0.624,-24.4,0.57,4.5,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Walleye,17468,2016,7,10,2016-07-10,48.74,-92.68,5.5,medium_doc,528,-25.74,8.95,3.25,-29.042,1.847,-18.154,0.624,-25.2,0.65,4.2,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Walleye,17469,2016,7,10,2016-07-10,48.74,-92.68,5.5,medium_doc,519,-25.57,8.89,3.25,-29.042,1.847,-18.154,0.624,-25,0.63,4.2,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Walleye,17470,2016,7,10,2016-07-10,48.74,-92.68,5.5,medium_doc,497,-25.61,8.45,3.24,-29.042,1.847,-18.154,0.624,-25.1,0.64,4.1,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Walleye,17472,2016,7,10,2016-07-10,48.74,-92.68,5.5,medium_doc,458,-25.54,8.12,3.21,-29.042,1.847,-18.154,0.624,-25.1,0.64,4,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Bad Vermilion,N.Ontario,Walleye,17471,2016,7,10,2016-07-10,48.74,-92.68,5.5,medium_doc,434,-25.66,8.27,3.24,-29.042,1.847,-18.154,0.624,-25.1,0.64,4,-29.042,1.847,-18.154,0.624,-10.888
Johnston,Nipissing,N.Ontario,Northern pike,10264,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,812,-24.34,12.42,3.17,-28.13,4.33,-18.04,3.1,-24,0.59,4.5,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Northern pike,10265,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,781,-25.23,12.38,3.2,-28.13,4.33,-18.04,3.1,-24.8,0.67,4.5,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Northern pike,11175,2013,NA,NA,NA,46.28,-80,5.4,medium_doc,697,-25.42,11.9,3.17,-28.13,4.33,-18.04,3.1,-25,0.69,4.3,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Northern pike,11176,2013,NA,NA,NA,46.28,-80,5.4,medium_doc,637,-24.54,11.64,3.26,-28.13,4.33,-18.04,3.1,-24,0.59,4.3,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Northern pike,10261,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,591,-24.6,10.62,3.2,-28.13,4.33,-18.04,3.1,-24.2,0.61,4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Northern pike,10263,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,580,-23.47,10.68,3.2,-28.13,4.33,-18.04,3.1,-23,0.49,4.1,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Northern pike,10262,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,561,-26.24,10.93,3.21,-28.13,4.33,-18.04,3.1,-25.8,0.77,4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Northern pike,10268,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,531,-25.13,11.51,3.16,-28.13,4.33,-18.04,3.1,-24.8,0.67,4.2,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Northern pike,10260,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,518,-24.52,10.22,3.19,-28.13,4.33,-18.04,3.1,-24.1,0.6,3.9,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Northern pike,10267,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,512,-24.56,10.59,3.21,-28.13,4.33,-18.04,3.1,-24.1,0.6,4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Northern pike,10266,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,485,-23.76,10.4,3.17,-28.13,4.33,-18.04,3.1,-23.4,0.53,4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10272,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,462,-24.4,12.43,3.56,-28.13,4.33,-18.04,3.1,-23.3,0.52,4.6,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10278,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,439,-22.85,11.24,3.28,-28.13,4.33,-18.04,3.1,-22.2,0.41,4.2,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10277,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,430,-21.77,11,3.26,-28.13,4.33,-18.04,3.1,-21.2,0.31,4.2,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10275,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,371,-22.2,10.59,3.23,-28.13,4.33,-18.04,3.1,-21.7,0.36,4.1,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10276,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,363,-24.49,11.12,3.36,-28.13,4.33,-18.04,3.1,-23.7,0.56,4.2,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10270,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,330,-22.99,10.98,3.24,-28.13,4.33,-18.04,3.1,-22.5,0.44,4.2,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10271,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,315,-25.4,12.24,3.32,-28.13,4.33,-18.04,3.1,-24.7,0.66,4.4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10274,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,282,-24.71,11.78,3.39,-28.13,4.33,-18.04,3.1,-23.9,0.58,4.3,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10281,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,272,-21.69,11.24,3.28,-28.13,4.33,-18.04,3.1,-21.1,0.3,4.3,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,11179,2013,NA,NA,NA,46.28,-80,5.4,medium_doc,269,-25.41,11.99,3.26,-28.13,4.33,-18.04,3.1,-24.8,0.67,4.4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,11178,2013,NA,NA,NA,46.28,-80,5.4,medium_doc,264,-24.77,11.78,3.27,-28.13,4.33,-18.04,3.1,-24.2,0.61,4.3,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10279,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,255,-25.28,11.91,3.5,-28.13,4.33,-18.04,3.1,-24.3,0.62,4.4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10273,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,220,-24.13,11.29,3.27,-28.13,4.33,-18.04,3.1,-23.5,0.54,4.2,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10283,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,208,-25.02,11.82,3.25,-28.13,4.33,-18.04,3.1,-24.5,0.64,4.3,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10284,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,204,-25.22,12.12,3.31,-28.13,4.33,-18.04,3.1,-24.6,0.65,4.4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10280,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,182,-24.52,10.79,3.3,-28.13,4.33,-18.04,3.1,-23.9,0.58,4.1,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Black bass,10282,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,182,-24.99,11.24,3.26,-28.13,4.33,-18.04,3.1,-24.4,0.63,4.2,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2003,NA,NA,NA,46.28,-80,5.4,medium_doc,739.78,-24.66,11.74,3.17,-28.13,4.33,-18.04,3.1,-24.3,0.62,4.3,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2003,NA,NA,NA,46.28,-80,5.4,medium_doc,712.56,-24.88,12.21,3.29,-28.13,4.33,-18.04,3.1,-24.3,0.62,4.5,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,10301,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,712,-25.26,12.6,3.09,-28.13,4.33,-18.04,3.1,-25.1,0.7,4.5,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2003,NA,NA,NA,46.28,-80,5.4,medium_doc,670.68,-24.58,12.17,3.16,-28.13,4.33,-18.04,3.1,-24.2,0.61,4.4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,10297,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,658,-24.91,13.02,3.18,-28.13,4.33,-18.04,3.1,-24.5,0.64,4.7,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,654.98,-22.43,11.92,3.03,-28.13,4.33,-18.04,3.1,-22.4,0.43,4.4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,9014,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,650,-22.43,11.92,3.03,-28.13,4.33,-18.04,3.1,-22.4,0.43,4.4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2003,NA,NA,NA,46.28,-80,5.4,medium_doc,631.94,-24.98,12.1,3.2,-28.13,4.33,-18.04,3.1,-24.5,0.64,4.4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,8999,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,626,-23.53,12.52,2.99,-28.13,4.33,-18.04,3.1,-23.6,0.55,4.6,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,623.57,-25.14,12.64,3.12,-28.13,4.33,-18.04,3.1,-24.9,0.68,4.6,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,622.52,-23.53,12.52,2.99,-28.13,4.33,-18.04,3.1,-23.6,0.55,4.6,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,9015,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,619,-25.14,12.64,3.12,-28.13,4.33,-18.04,3.1,-24.9,0.68,4.6,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,10292,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,615,-24.34,12.18,3.2,-28.13,4.33,-18.04,3.1,-23.9,0.58,4.5,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,9016,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,603,-27.37,11.5,3.08,-28.13,4.33,-18.04,3.1,-27.2,0.91,4.1,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,601.58,-27.37,11.5,3.08,-28.13,4.33,-18.04,3.1,-27.2,0.91,4.1,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,10291,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,595,-24.32,12.05,3.17,-28.13,4.33,-18.04,3.1,-23.9,0.58,4.4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2003,NA,NA,NA,46.28,-80,5.4,medium_doc,592.16,-24.49,11.45,3.22,-28.13,4.33,-18.04,3.1,-24,0.59,4.2,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,10290,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,581,-23.88,12.04,3.14,-28.13,4.33,-18.04,3.1,-23.6,0.55,4.4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,576.45,-24.85,12.49,3.04,-28.13,4.33,-18.04,3.1,-24.8,0.67,4.5,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,8998,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,573,-24.85,12.49,3.04,-28.13,4.33,-18.04,3.1,-24.8,0.67,4.5,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2003,NA,NA,NA,46.28,-80,5.4,medium_doc,570.17,-24.82,12.14,3.13,-28.13,4.33,-18.04,3.1,-24.5,0.64,4.4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,9000,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,569,-24.69,12.34,3.03,-28.13,4.33,-18.04,3.1,-24.6,0.65,4.5,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,567.03,-24.69,12.34,3.03,-28.13,4.33,-18.04,3.1,-24.6,0.65,4.5,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,10298,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,541,-25.36,11.67,3.16,-28.13,4.33,-18.04,3.1,-25,0.69,4.3,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2003,NA,NA,NA,46.28,-80,5.4,medium_doc,532.48,-25.12,11.83,3.39,-28.13,4.33,-18.04,3.1,-24.3,0.62,4.3,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,9005,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,527,-24.69,14.07,3.14,-28.13,4.33,-18.04,3.1,-24.4,0.63,5,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,524.1,-24.69,14.07,3.14,-28.13,4.33,-18.04,3.1,-24.4,0.63,5,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,NA,2003,NA,NA,NA,46.28,-80,5.4,medium_doc,518.87,-24.95,12,3.21,-28.13,4.33,-18.04,3.1,-24.5,0.64,4.4,-28.43,4.34,-17.77,2.99,-10.66
Johnston,Nipissing,N.Ontario,Walleye,9003,2012,NA,NA,NA,46.28,-80,5.4,medium_doc,511,-24.68,11.92,3.03,-28.13,4.33,-18.04,3.1,-24.6,0.65,4.4,-28.43,4.34,-17.77,2.99,-10.66
